Specimen_ID,Phase_Abbreviation,Phase,SiO2_percent,TiO2_percent,Al2O3_percent,Cr2O3_percent,Fe2O3_percent,x_FeO_percent,MnO_percent,MgO_percent,CaO_percent,Na2O_percent,K2O_percent,P2O5_percent,Loss_On_Ignition,Cu_ppm,Ni_ppm,Co_ppm,Zn_ppm,V_ppm,Sources_And_Methods,Additional_Notes
PP-EAC-042,PYX ,Pyroxene,49.99,0.53,6.21,0.13,0.58,16.56,0.26,22.31,3.99,0.06,0,0,0,0,0,0,0,0,,Ed Cloutis' PYX112                                                      
