Specimen_ID,Phase_Abbreviation,Phase,SiO2_percent,TiO2_percent,Al2O3_percent,Cr2O3_percent,Fe2O3_percent,x_FeO_percent,MnO_percent,MgO_percent,CaO_percent,Na2O_percent,K2O_percent,P2O5_percent,Loss_On_Ignition,Cu_ppm,Ni_ppm,Co_ppm,Zn_ppm,V_ppm,Sources_And_Methods,Additional_Notes
JB-CMP-036,MON,Montmorillonite,45.71,0.07,14.98,0,26.08,0,0.02,1.79,0.08,1.34,0.07,0.01,9.83,0,0,0,0,0,,"600% Fe2(SO4)3, pH=4                                                    "
