Specimen_ID,Phase_Abbreviation,Phase,SiO2_percent,TiO2_percent,Al2O3_percent,Cr2O3_percent,Fe2O3_percent,x_FeO_percent,MnO_percent,MgO_percent,CaO_percent,Na2O_percent,K2O_percent,P2O5_percent,Loss_On_Ignition,Cu_ppm,Ni_ppm,Co_ppm,Zn_ppm,V_ppm,Sources_And_Methods,Additional_Notes
JB-CMP-001,MON,Montmorillonite,57.73,0.1,18.01,0,5.2,0,0.01,2.12,0.32,1.71,0.28,0.01,13.21,0,0,0,0,0,,"100% FeCl2, pH=7                                                        "
