  3339
    670.3   0.02028   0.00459
    670.5   0.02028   0.00505
    670.7   0.01966   0.00553
    670.8   0.01887   0.00503
    671.0   0.01863   0.00487
    671.2   0.01835   0.00503
    671.3   0.01824   0.00511
    671.5   0.02001   0.00625
    671.7   0.02143   0.00600
    671.9   0.02138   0.00479
    672.0   0.02096   0.00477
    672.2   0.02188   0.00574
    672.4   0.02182   0.00652
    672.6   0.02082   0.00650
    672.7   0.02021   0.00581
    672.9   0.02023   0.00505
    673.1   0.01950   0.00378
    673.3   0.01995   0.00406
    673.4   0.02172   0.00461
    673.6   0.02200   0.00442
    673.8   0.02127   0.00525
    674.0   0.02255   0.00573
    674.1   0.02292   0.00499
    674.3   0.02276   0.00419
    674.5   0.02240   0.00516
    674.7   0.02114   0.00551
    674.8   0.02025   0.00457
    675.0   0.02021   0.00394
    675.2   0.02041   0.00473
    675.4   0.02113   0.00635
    675.5   0.02291   0.00691
    675.7   0.02402   0.00517
    675.9   0.02368   0.00379
    676.1   0.02263   0.00496
    676.3   0.02213   0.00687
    676.4   0.02258   0.00718
    676.6   0.02286   0.00694
    676.8   0.02399   0.00692
    677.0   0.02336   0.00552
    677.1   0.02276   0.00588
    677.3   0.02224   0.00594
    677.5   0.02273   0.00578
    677.7   0.02317   0.00672
    677.8   0.02272   0.00584
    678.0   0.02130   0.00422
    678.2   0.02182   0.00403
    678.4   0.02158   0.00454
    678.6   0.02155   0.00432
    678.7   0.02276   0.00400
    678.9   0.02222   0.00422
    679.1   0.01961   0.00432
    679.3   0.01966   0.00365
    679.4   0.02185   0.00416
    679.6   0.02317   0.00505
    679.8   0.02354   0.00547
    680.0   0.02331   0.00454
    680.2   0.02348   0.00471
    680.3   0.02415   0.00467
    680.5   0.02305   0.00371
    680.7   0.02257   0.00545
    680.9   0.02186   0.00647
    681.0   0.02107   0.00643
    681.2   0.02198   0.00804
    681.4   0.02147   0.00857
    681.6   0.02062   0.00599
    681.8   0.02217   0.00358
    681.9   0.02247   0.00305
    682.1   0.02334   0.00491
    682.3   0.02354   0.00758
    682.5   0.02220   0.00824
    682.7   0.02234   0.00826
    682.8   0.02290   0.00667
    683.0   0.02327   0.00590
    683.2   0.02359   0.00533
    683.4   0.02305   0.00451
    683.6   0.02404   0.00540
    683.7   0.02358   0.00677
    683.9   0.02222   0.00531
    684.1   0.02276   0.00434
    684.3   0.02343   0.00500
    684.5   0.02313   0.00584
    684.6   0.02381   0.00600
    684.8   0.02311   0.00481
    685.0   0.02218   0.00347
    685.2   0.02271   0.00353
    685.4   0.02341   0.00367
    685.6   0.02379   0.00492
    685.7   0.02539   0.00482
    685.9   0.02601   0.00380
    686.1   0.02532   0.00446
    686.3   0.02538   0.00555
    686.5   0.02429   0.00554
    686.6   0.02314   0.00698
    686.8   0.02341   0.00617
    687.0   0.02360   0.00602
    687.2   0.02350   0.00715
    687.4   0.02308   0.00619
    687.6   0.02252   0.00582
    687.7   0.02286   0.00611
    687.9   0.02335   0.00564
    688.1   0.02342   0.00491
    688.3   0.02461   0.00501
    688.5   0.02452   0.00668
    688.6   0.02510   0.00671
    688.8   0.02603   0.00582
    689.0   0.02622   0.00726
    689.2   0.02642   0.00710
    689.4   0.02577   0.00411
    689.6   0.02543   0.00423
    689.7   0.02583   0.00675
    689.9   0.02660   0.00660
    690.1   0.02677   0.00517
    690.3   0.02653   0.00510
    690.5   0.02614   0.00436
    690.7   0.02545   0.00497
    690.8   0.02615   0.00633
    691.0   0.02633   0.00713
    691.2   0.02632   0.00597
    691.4   0.02686   0.00639
    691.6   0.02728   0.00762
    691.8   0.02770   0.00672
    692.0   0.02811   0.00508
    692.1   0.02777   0.00571
    692.3   0.02642   0.00628
    692.5   0.02631   0.00781
    692.7   0.02718   0.00879
    692.9   0.02663   0.00595
    693.1   0.02541   0.00537
    693.3   0.02715   0.00578
    693.4   0.02814   0.00602
    693.6   0.02799   0.00633
    693.8   0.02796   0.00692
    694.0   0.02833   0.00705
    694.2   0.02782   0.00479
    694.4   0.02705   0.00247
    694.6   0.02770   0.00522
    694.7   0.02933   0.00790
    694.9   0.02944   0.00789
    695.1   0.02850   0.00683
    695.3   0.02849   0.00548
    695.5   0.02802   0.00620
    695.7   0.02949   0.00779
    695.9   0.03036   0.00824
    696.0   0.02896   0.00743
    696.2   0.02833   0.00586
    696.4   0.02836   0.00663
    696.6   0.02863   0.00894
    696.8   0.02890   0.00817
    697.0   0.02858   0.00932
    697.2   0.02949   0.00816
    697.4   0.02986   0.00633
    697.5   0.02958   0.00635
    697.7   0.02929   0.00717
    697.9   0.03021   0.00718
    698.1   0.03106   0.00568
    698.3   0.03127   0.00589
    698.5   0.02985   0.00662
    698.7   0.02956   0.00493
    698.9   0.03046   0.00497
    699.0   0.03101   0.00603
    699.2   0.03075   0.00732
    699.4   0.03048   0.00860
    699.6   0.03102   0.00741
    699.8   0.03111   0.00806
    700.0   0.03220   0.00929
    700.2   0.03365   0.00919
    700.4   0.03325   0.00954
    700.6   0.03200   0.00910
    700.7   0.03163   0.00786
    700.9   0.03099   0.00775
    701.1   0.03058   0.00845
    701.3   0.03189   0.00847
    701.5   0.03304   0.00794
    701.7   0.03253   0.00626
    701.9   0.03296   0.00439
    702.1   0.03363   0.00420
    702.3   0.03244   0.00514
    702.5   0.03170   0.00725
    702.6   0.03313   0.00850
    702.8   0.03384   0.00685
    703.0   0.03369   0.00643
    703.2   0.03340   0.00706
    703.4   0.03332   0.00751
    703.6   0.03284   0.00741
    703.8   0.03332   0.00630
    704.0   0.03501   0.00563
    704.2   0.03514   0.00536
    704.4   0.03440   0.00552
    704.6   0.03415   0.00611
    704.7   0.03528   0.00619
    704.9   0.03646   0.00592
    705.1   0.03536   0.00572
    705.3   0.03518   0.00655
    705.5   0.03585   0.00684
    705.7   0.03525   0.00795
    705.9   0.03421   0.00773
    706.1   0.03321   0.00716
    706.3   0.03344   0.00782
    706.5   0.03507   0.00846
    706.7   0.03622   0.00884
    706.9   0.03626   0.00654
    707.1   0.03561   0.00430
    707.2   0.03542   0.00522
    707.4   0.03562   0.00705
    707.6   0.03668   0.00910
    707.8   0.03648   0.00906
    708.0   0.03627   0.00746
    708.2   0.03852   0.00777
    708.4   0.03906   0.00819
    708.6   0.03856   0.00774
    708.8   0.03846   0.00753
    709.0   0.03804   0.00743
    709.2   0.03814   0.00809
    709.4   0.03836   0.00810
    709.6   0.03852   0.00838
    709.8   0.03916   0.00810
    710.0   0.03928   0.00732
    710.2   0.03927   0.00727
    710.4   0.03925   0.00610
    710.5   0.03844   0.00568
    710.7   0.03773   0.00697
    710.9   0.03870   0.00780
    711.1   0.03973   0.00645
    711.3   0.03905   0.00537
    711.5   0.03862   0.00578
    711.7   0.03890   0.00597
    711.9   0.03955   0.00554
    712.1   0.03985   0.00559
    712.3   0.04037   0.00652
    712.5   0.04034   0.00822
    712.7   0.03993   0.00888
    712.9   0.04018   0.00712
    713.1   0.04025   0.00698
    713.3   0.04084   0.00772
    713.5   0.04123   0.00667
    713.7   0.04169   0.00680
    713.9   0.04224   0.00862
    714.1   0.04143   0.00949
    714.3   0.04157   0.00861
    714.5   0.04228   0.00812
    714.7   0.04337   0.00689
    714.9   0.04419   0.00561
    715.1   0.04321   0.00673
    715.3   0.04280   0.00730
    715.4   0.04393   0.00704
    715.6   0.04330   0.00885
    715.8   0.04236   0.01017
    716.0   0.04276   0.00955
    716.2   0.04341   0.00918
    716.4   0.04393   0.00748
    716.6   0.04423   0.00631
    716.8   0.04392   0.00633
    717.0   0.04413   0.00674
    717.2   0.04416   0.00683
    717.4   0.04403   0.00762
    717.6   0.04493   0.00961
    717.8   0.04579   0.00863
    718.0   0.04526   0.00687
    718.2   0.04493   0.00808
    718.4   0.04481   0.00956
    718.6   0.04516   0.00800
    718.8   0.04563   0.00692
    719.0   0.04560   0.00722
    719.2   0.04570   0.00702
    719.4   0.04596   0.00767
    719.6   0.04545   0.00782
    719.8   0.04494   0.00829
    720.0   0.04533   0.00917
    720.2   0.04584   0.00783
    720.4   0.04572   0.00620
    720.6   0.04600   0.00569
    720.8   0.04606   0.00731
    721.0   0.04806   0.00683
    721.2   0.04723   0.00890
    721.4   0.04575   0.01095
    721.6   0.04699   0.00872
    721.8   0.04791   0.00962
    722.0   0.04871   0.00865
    722.2   0.04839   0.00772
    722.4   0.04831   0.00801
    722.6   0.04824   0.00828
    722.8   0.04775   0.00795
    723.0   0.04769   0.00812
    723.2   0.04810   0.00781
    723.4   0.04808   0.00806
    723.6   0.04899   0.00876
    723.8   0.05011   0.00858
    724.0   0.04908   0.00899
    724.2   0.04823   0.00917
    724.4   0.04849   0.00769
    724.6   0.04801   0.00636
    724.9   0.04923   0.00605
    725.1   0.05010   0.00623
    725.3   0.04997   0.00687
    725.5   0.04904   0.00539
    725.7   0.04995   0.00609
    725.9   0.05077   0.00860
    726.1   0.05084   0.00760
    726.3   0.05178   0.00656
    726.5   0.05166   0.00599
    726.7   0.05193   0.00659
    726.9   0.05200   0.00722
    727.1   0.05136   0.00704
    727.3   0.05184   0.00758
    727.5   0.05200   0.00801
    727.7   0.05151   0.00777
    727.9   0.05101   0.00800
    728.1   0.05222   0.00795
    728.3   0.05318   0.00869
    728.5   0.05279   0.00838
    728.7   0.05286   0.00795
    728.9   0.05284   0.00843
    729.1   0.05231   0.00779
    729.3   0.05287   0.00722
    729.5   0.05302   0.00703
    729.7   0.05293   0.00722
    730.0   0.05306   0.00817
    730.2   0.05298   0.00947
    730.4   0.05284   0.00900
    730.6   0.05153   0.00503
    730.8   0.04971   0.00134
    731.0   0.05030   0.00632
    731.2   0.05214   0.01101
    731.4   0.05357   0.00832
    731.6   0.05404   0.00709
    731.8   0.05428   0.00807
    732.0   0.05480   0.00742
    732.2   0.05461   0.00695
    732.4   0.05454   0.00882
    732.6   0.05561   0.01013
    732.8   0.05484   0.01069
    733.1   0.05332   0.01207
    733.3   0.05360   0.01159
    733.5   0.05363   0.00971
    733.7   0.05388   0.00955
    733.9   0.05472   0.00974
    734.1   0.05526   0.00842
    734.3   0.05468   0.00904
    734.5   0.05449   0.00923
    734.7   0.05613   0.00845
    734.9   0.05741   0.00915
    735.1   0.05641   0.01017
    735.3   0.05674   0.00991
    735.5   0.05599   0.00869
    735.8   0.05358   0.00487
    736.0   0.05278   0.00379
    736.2   0.05498   0.00784
    736.4   0.05691   0.00987
    736.6   0.05675   0.00943
    736.8   0.05569   0.00879
    737.0   0.05586   0.00843
    737.2   0.05725   0.01028
    737.4   0.05722   0.01006
    737.6   0.05676   0.00846
    737.9   0.05675   0.00767
    738.1   0.05697   0.00911
    738.3   0.05687   0.00894
    738.5   0.05810   0.00739
    738.7   0.05774   0.00885
    738.9   0.05801   0.01009
    739.1   0.05875   0.00956
    739.3   0.05833   0.00794
    739.5   0.05789   0.00843
    739.7   0.05818   0.00961
    740.0   0.05940   0.01060
    740.2   0.06062   0.01078
    740.4   0.06047   0.00957
    740.6   0.06334   0.01393
    740.8   0.06671   0.01930
    741.0   0.06649   0.01510
    741.2   0.06521   0.01634
    741.4   0.05984   0.01455
    741.7   0.06226   0.00358
    741.9   0.06099   0.00434
    742.1   0.05967   0.00842
    742.3   0.06032   0.00920
    742.5   0.05949   0.00768
    742.7   0.05825   0.00531
    742.9   0.05952   0.00607
    743.1   0.06077   0.00805
    743.4   0.05948   0.01010
    743.6   0.05955   0.01046
    743.8   0.06039   0.00936
    744.0   0.06092   0.00879
    744.2   0.06120   0.00917
    744.4   0.06082   0.00883
    744.6   0.06059   0.00852
    744.8   0.06090   0.00960
    745.1   0.06042   0.00890
    745.3   0.06052   0.00851
    745.5   0.06180   0.00951
    745.7   0.06119   0.00900
    745.9   0.05976   0.00836
    746.1   0.06594   0.01675
    746.3   0.06798   0.01579
    746.6   0.06891   0.00793
    746.8   0.06971   0.00189
    747.0   0.06858   0.00076
    747.2   0.06564   0.00545
    747.4   0.06244   0.00679
    747.6   0.06163   0.00801
    747.9   0.06241   0.01013
    748.1   0.06301   0.01054
    748.3   0.06371   0.00887
    748.5   0.06285   0.01055
    748.7   0.06027   0.01351
    748.9   0.05997   0.01330
    749.2   0.06269   0.01066
    749.4   0.06410   0.01025
    749.6   0.06475   0.00950
    749.8   0.06445   0.00849
    750.0   0.06299   0.00929
    750.2   0.06313   0.01135
    750.5   0.06352   0.01133
    750.7   0.06382   0.00955
    750.9   0.06421   0.00870
    751.1   0.06467   0.01008
    751.3   0.06487   0.01166
    751.5   0.06474   0.01078
    751.8   0.06330   0.00997
    752.0   0.06182   0.00984
    752.2   0.06451   0.00832
    752.4   0.06471   0.01013
    752.6   0.06374   0.01145
    752.9   0.06401   0.00931
    753.1   0.06480   0.00887
    753.3   0.06530   0.00981
    753.5   0.06369   0.00682
    753.7   0.06419   0.00580
    753.9   0.06598   0.00859
    754.2   0.06579   0.01007
    754.4   0.06556   0.00983
    754.6   0.06569   0.01026
    754.8   0.06550   0.01030
    755.0   0.06607   0.00886
    755.3   0.06621   0.00903
    755.5   0.06589   0.00899
    755.7   0.06653   0.00964
    755.9   0.06617   0.01049
    756.1   0.06572   0.01037
    756.4   0.06606   0.00958
    756.6   0.06535   0.00825
    756.8   0.06470   0.00701
    757.0   0.06638   0.00886
    757.3   0.06506   0.00940
    757.5   0.06321   0.00935
    757.7   0.06556   0.00829
    757.9   0.06688   0.00838
    758.1   0.06690   0.01016
    758.4   0.06693   0.01182
    758.6   0.06655   0.01296
    758.8   0.06761   0.01190
    759.0   0.06872   0.01096
    759.2   0.06784   0.00939
    759.5   0.06627   0.01011
    759.7   0.06631   0.01077
    759.9   0.06737   0.00981
    760.1   0.06781   0.01096
    760.4   0.06742   0.01075
    760.6   0.06706   0.00997
    760.8   0.06712   0.01003
    761.0   0.06756   0.01041
    761.3   0.06742   0.00965
    761.5   0.06760   0.00956
    761.7   0.06784   0.00931
    761.9   0.06766   0.00892
    762.1   0.06782   0.00966
    762.4   0.06919   0.01103
    762.6   0.06994   0.01123
    762.8   0.06781   0.01045
    763.0   0.06675   0.01021
    763.3   0.06788   0.00995
    763.5   0.06849   0.01059
    763.7   0.06910   0.01050
    763.9   0.06915   0.01027
    764.2   0.06941   0.01043
    764.4   0.06981   0.01131
    764.6   0.06915   0.01137
    764.8   0.06846   0.01109
    765.1   0.06831   0.01166
    765.3   0.06899   0.01201
    765.5   0.06930   0.01043
    765.8   0.06892   0.00990
    766.0   0.06920   0.00923
    766.2   0.06929   0.00939
    766.4   0.06925   0.01029
    766.7   0.06891   0.01022
    766.9   0.06886   0.00988
    767.1   0.06919   0.00971
    767.3   0.06978   0.01044
    767.6   0.06980   0.01102
    767.8   0.07003   0.00968
    768.0   0.07046   0.00951
    768.2   0.07039   0.01104
    768.5   0.06974   0.01143
    768.7   0.06941   0.01079
    768.9   0.06977   0.01036
    769.2   0.06998   0.01003
    769.4   0.07013   0.01067
    769.6   0.07043   0.01149
    769.8   0.07083   0.01139
    770.1   0.07042   0.01123
    770.3   0.06980   0.01060
    770.5   0.06991   0.01092
    770.8   0.07030   0.01142
    771.0   0.07067   0.01045
    771.2   0.07083   0.01074
    771.4   0.07031   0.01107
    771.7   0.06968   0.01019
    771.9   0.06995   0.01074
    772.1   0.07098   0.01110
    772.4   0.07157   0.01009
    772.6   0.07192   0.00983
    772.8   0.07144   0.01059
    773.1   0.07066   0.01131
    773.3   0.07105   0.01110
    773.5   0.07181   0.01035
    773.8   0.07192   0.01046
    774.0   0.07220   0.01015
    774.2   0.07242   0.00979
    774.4   0.07252   0.00975
    774.7   0.07260   0.00964
    774.9   0.07196   0.01015
    775.1   0.07132   0.00993
    775.4   0.07135   0.00952
    775.6   0.07227   0.01040
    775.8   0.07183   0.01042
    776.1   0.07115   0.00980
    776.3   0.07189   0.00977
    776.5   0.07264   0.00990
    776.8   0.07237   0.01026
    777.0   0.07173   0.00956
    777.2   0.07217   0.00910
    777.5   0.07210   0.00965
    777.7   0.07184   0.01043
    777.9   0.07228   0.01101
    778.2   0.07308   0.01059
    778.4   0.07314   0.01030
    778.6   0.07269   0.01100
    778.9   0.07265   0.01114
    779.1   0.07296   0.01087
    779.3   0.07301   0.01042
    779.6   0.07264   0.00983
    779.8   0.07237   0.00955
    780.0   0.07248   0.01068
    780.3   0.07324   0.01142
    780.5   0.07372   0.01064
    780.7   0.07315   0.01011
    781.0   0.07296   0.01074
    781.2   0.07293   0.01177
    781.4   0.07290   0.01228
    781.7   0.07287   0.01218
    781.9   0.07374   0.01171
    782.2   0.07379   0.01159
    782.4   0.07344   0.01225
    782.6   0.07328   0.01100
    782.9   0.07327   0.00934
    783.1   0.07387   0.00992
    783.3   0.07410   0.01025
    783.6   0.07412   0.01029
    783.8   0.07396   0.01163
    784.0   0.07376   0.01206
    784.3   0.07400   0.01078
    784.5   0.07397   0.00986
    784.8   0.07384   0.01010
    785.0   0.07393   0.01071
    785.2   0.07401   0.01150
    785.5   0.07365   0.01143
    785.7   0.07431   0.01080
    786.0   0.07485   0.01127
    786.2   0.07442   0.01152
    786.4   0.07446   0.01088
    786.7   0.07456   0.01092
    786.9   0.07471   0.01064
    787.1   0.07499   0.01074
    787.4   0.07463   0.01139
    787.6   0.07413   0.01044
    787.9   0.07442   0.01017
    788.1   0.07427   0.01018
    788.3   0.07426   0.00988
    788.6   0.07430   0.01030
    788.8   0.07461   0.01051
    789.1   0.07462   0.00990
    789.3   0.07434   0.01041
    789.5   0.07470   0.01113
    789.8   0.07492   0.01144
    790.0   0.07424   0.01125
    790.3   0.07380   0.01121
    790.5   0.07380   0.01133
    790.7   0.07398   0.01063
    791.0   0.07365   0.01011
    791.2   0.07431   0.01028
    791.5   0.07494   0.01105
    791.7   0.07506   0.01067
    792.0   0.07505   0.00982
    792.2   0.07495   0.01028
    792.4   0.07485   0.01073
    792.7   0.07479   0.01122
    792.9   0.07487   0.01127
    793.2   0.07585   0.01120
    793.4   0.07588   0.01151
    793.7   0.07549   0.01086
    793.9   0.07512   0.00994
    794.1   0.07519   0.00928
    794.4   0.07510   0.00982
    794.6   0.07533   0.01110
    794.9   0.07618   0.01123
    795.1   0.07644   0.01098
    795.4   0.07628   0.01131
    795.6   0.07603   0.01127
    795.8   0.07598   0.01100
    796.1   0.07594   0.01084
    796.3   0.07573   0.01089
    796.6   0.07566   0.01091
    796.8   0.07543   0.01121
    797.1   0.07519   0.01156
    797.3   0.07560   0.01174
    797.6   0.07630   0.01162
    797.8   0.07616   0.01151
    798.1   0.07594   0.01157
    798.3   0.07646   0.01140
    798.5   0.07647   0.01115
    798.8   0.07654   0.01188
    799.0   0.07664   0.01200
    799.3   0.07653   0.01094
    799.5   0.07626   0.01039
    799.8   0.07642   0.01108
    800.0   0.07637   0.01152
    800.3   0.07646   0.01078
    800.5   0.07664   0.01118
    800.8   0.07616   0.01114
    801.0   0.07567   0.01076
    801.3   0.07613   0.01031
    801.5   0.07676   0.01063
    801.8   0.07667   0.01127
    802.0   0.07675   0.01106
    802.2   0.07669   0.01079
    802.5   0.07603   0.01078
    802.7   0.07604   0.01138
    803.0   0.07638   0.01137
    803.2   0.07679   0.01057
    803.5   0.07679   0.01068
    803.7   0.07702   0.01168
    804.0   0.07684   0.01131
    804.2   0.07678   0.01047
    804.5   0.07692   0.00996
    804.7   0.07693   0.01028
    805.0   0.07704   0.01145
    805.2   0.07677   0.01119
    805.5   0.07675   0.01077
    805.7   0.07733   0.01025
    806.0   0.07807   0.01054
    806.2   0.07788   0.01092
    806.5   0.07727   0.01151
    806.7   0.07676   0.01158
    807.0   0.07662   0.01020
    807.2   0.07690   0.01002
    807.5   0.07756   0.01113
    807.7   0.07744   0.01135
    808.0   0.07766   0.01099
    808.3   0.07761   0.01077
    808.5   0.07776   0.01099
    808.8   0.07850   0.01150
    809.0   0.07886   0.01178
    809.3   0.07818   0.01227
    809.5   0.07769   0.01262
    809.8   0.07828   0.01251
    810.0   0.07864   0.01222
    810.3   0.07887   0.01180
    810.5   0.07909   0.01196
    810.8   0.07870   0.01135
    811.0   0.07821   0.01096
    811.3   0.07826   0.01138
    811.5   0.07871   0.01156
    811.8   0.07915   0.01152
    812.1   0.07879   0.01117
    812.3   0.07879   0.01046
    812.6   0.07919   0.01038
    812.8   0.07885   0.01156
    813.1   0.07877   0.01160
    813.3   0.07906   0.01146
    813.6   0.07877   0.01117
    813.8   0.07824   0.01045
    814.1   0.07846   0.01095
    814.3   0.07908   0.01098
    814.6   0.07896   0.01098
    814.9   0.07862   0.01142
    815.1   0.07875   0.01128
    815.4   0.07917   0.01086
    815.6   0.08003   0.01061
    815.9   0.08000   0.01107
    816.1   0.07968   0.01157
    816.4   0.07987   0.01148
    816.7   0.08003   0.01093
    816.9   0.08021   0.01038
    817.2   0.08029   0.00997
    817.4   0.08007   0.01075
    817.7   0.08007   0.01136
    817.9   0.07982   0.01171
    818.2   0.07966   0.01168
    818.5   0.07924   0.01163
    818.7   0.07935   0.01119
    819.0   0.07950   0.01119
    819.2   0.08027   0.01183
    819.5   0.08103   0.01215
    819.8   0.08090   0.01173
    820.0   0.08024   0.01142
    820.3   0.08018   0.01163
    820.5   0.07997   0.01173
    820.8   0.07984   0.01166
    821.1   0.08029   0.01202
    821.3   0.08081   0.01239
    821.6   0.08078   0.01152
    821.8   0.08066   0.01136
    822.1   0.08041   0.01136
    822.4   0.08059   0.01144
    822.6   0.08054   0.01173
    822.9   0.08051   0.01114
    823.1   0.08072   0.01125
    823.4   0.08138   0.01156
    823.7   0.08128   0.01190
    823.9   0.08071   0.01152
    824.2   0.08095   0.01092
    824.4   0.08102   0.01169
    824.7   0.08145   0.01256
    825.0   0.08163   0.01236
    825.2   0.08151   0.01181
    825.5   0.08149   0.01120
    825.8   0.08118   0.01115
    826.0   0.08083   0.01163
    826.3   0.08090   0.01145
    826.6   0.08146   0.01189
    826.8   0.08204   0.01204
    827.1   0.08172   0.01187
    827.3   0.08108   0.01182
    827.6   0.08145   0.01136
    827.9   0.08173   0.01157
    828.1   0.08139   0.01222
    828.4   0.08212   0.01110
    828.7   0.08266   0.01115
    828.9   0.08205   0.01166
    829.2   0.08129   0.01110
    829.5   0.08145   0.01126
    829.7   0.08130   0.01170
    830.0   0.08167   0.01207
    830.3   0.08235   0.01186
    830.5   0.08278   0.01183
    830.8   0.08281   0.01187
    831.1   0.08272   0.01166
    831.3   0.08246   0.01200
    831.6   0.08263   0.01207
    831.9   0.08303   0.01190
    832.1   0.08274   0.01242
    832.4   0.08258   0.01275
    832.7   0.08263   0.01155
    832.9   0.08278   0.01151
    833.2   0.08257   0.01263
    833.5   0.08233   0.01281
    833.7   0.08266   0.01228
    834.0   0.08317   0.01198
    834.3   0.08285   0.01193
    834.5   0.08260   0.01180
    834.8   0.08273   0.01183
    835.1   0.08285   0.01166
    835.3   0.08305   0.01176
    835.6   0.08300   0.01203
    835.9   0.08314   0.01152
    836.2   0.08341   0.01155
    836.4   0.08405   0.01156
    836.7   0.08424   0.01133
    837.0   0.08343   0.01181
    837.2   0.08345   0.01184
    837.5   0.08415   0.01223
    837.8   0.08429   0.01285
    838.0   0.08389   0.01225
    838.3   0.08367   0.01134
    838.6   0.08385   0.01146
    838.9   0.08415   0.01214
    839.1   0.08391   0.01208
    839.4   0.08368   0.01223
    839.7   0.08401   0.01218
    839.9   0.08417   0.01136
    840.2   0.08419   0.01114
    840.5   0.08417   0.01213
    840.8   0.08416   0.01218
    841.0   0.08424   0.01153
    841.3   0.08474   0.01170
    841.6   0.08489   0.01139
    841.9   0.08497   0.01142
    842.1   0.08492   0.01168
    842.4   0.08461   0.01187
    842.7   0.08441   0.01243
    842.9   0.08454   0.01241
    843.2   0.08500   0.01152
    843.5   0.08541   0.01127
    843.8   0.08534   0.01194
    844.0   0.08558   0.01217
    844.3   0.08535   0.01199
    844.6   0.08533   0.01231
    844.9   0.08552   0.01228
    845.1   0.08508   0.01162
    845.4   0.08508   0.01166
    845.7   0.08539   0.01179
    846.0   0.08513   0.01124
    846.3   0.08535   0.01130
    846.5   0.08587   0.01182
    846.8   0.08570   0.01190
    847.1   0.08537   0.01198
    847.4   0.08580   0.01196
    847.6   0.08607   0.01171
    847.9   0.08595   0.01166
    848.2   0.08617   0.01195
